city,district,keyword,地段位置或門牌,社區簡稱,總價(萬元),交易日期,單價 (萬元/坪),總面積 (坪),主建物 佔比(%),型態,屋齡,樓別/樓高,主要用途,交易標的,建物格局,車位總價 (萬元),管理組織,電梯,交易/歷次轉移,功能,備註,主建物坪數,陽台坪數,土地移轉面積,車位類別,車位價格,車位面積,所在樓層
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號九樓之６,東都綠學,984,110/12/14,32.62,34.89,64.21,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,530,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十一樓之６,東都綠學,974,110/12/14,32.42,35.24,64.21,,,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十樓之２,東都綠學,979,110/12/14,32.84,35.07,64.15,,,十層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/27，讓渡金額:9840000元。預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號五樓之１,東都綠學,"1,543",110/12/14,30.71,54.35,65.93,,,五層/十四層,住家用,土1 建1車1,4房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/19，讓渡金額:15,430,000元。預售屋、或土地及建物分件登記案件;",29.63,1.43,8.20坪,坡道平面,"1,630,000元",9.41坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十樓之３,東都綠學,"1,294",110/12/14,32.04,45.38,64.98,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/10/4，讓渡金額:12,940,000元。預售屋、或土地及建物分件登記案件;",23.14,1.48,6.51坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之１,東都綠學,"1,311",110/12/14,31.94,45.83,64.66,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,480,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號四樓之２,東都綠學,941,110/12/14,31.18,35.04,65.24,,,四層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.49,0.96,4.66坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十樓之７,東都綠學,"1,884",110/12/14,35.14,64.72,65.93,,,十層/十四層,住家用,土1 建1車2,4房2廳2衛,296,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位未個別計算價格預售屋、或土地及建物分件登記案件;,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之８,東都綠學,974,110/12/14,32.78,35.11,63.95,,,八層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十二樓之７,東都綠學,"1,437",110/12/14,35.76,45.67,65.00,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/12，讓渡金額:14,370,000元。預售屋、或土地及建物分件登記案件;",23.34,1.48,6.57坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號二樓之３,東都綠學,"1,488",110/12/14,29.69,55.15,65.89,,,二層/十四層,住家用,土1 建1車1,4房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/04/17，讓渡金額:14,880,000元。預售屋、或土地及建物分件登記案件;",29.63,1.43,8.20坪,坡道平面,"1,530,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號九樓之１,東都綠學,"1,375",110/12/14,32.76,47.22,65.18,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,24.41,1.5,6.85坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號五樓之２,東都綠學,957,110/12/14,32.36,34.72,64.15,,,五層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號六樓之３,東都綠學,"1,309",110/12/14,32.1,45.58,64.93,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.48,1.53,6.60坪,坡道平面,"1,480,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之３,東都綠學,937,110/12/14,32.14,35.44,65.27,,,八層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.49,0.96,4.66坪,坡道平面,"1,250,000元",10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十一樓之６,東都綠學,"1,321",110/12/14,32.45,46.40,64.71,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號九樓之６,東都綠學,"1,074",110/12/14,36.17,35.65,64.24,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/23，讓渡金額:10,800,000元。預售屋、或土地及建物分件登記案件;",16.36,1.2,4.69坪,坡道平面,"1,530,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十一樓之７,東都綠學,"1,423",110/12/14,35.65,45.67,65.00,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:111/01/14，讓渡金額:14,530,000元。預售屋、或土地及建物分件登記案件;",23.34,1.48,6.57坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十一樓之２,東都綠學,959,110/12/14,32.11,35.02,64.28,,,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:111/01/13，讓渡金額:9,590,000元。預售屋、或土地及建物分件登記案件;",16.24,1.2,4.63坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號七樓之１,東都綠學,"1,286",110/12/14,31.25,45.83,64.66,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/9/20，讓渡金額:12920000元預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,480,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號八樓之５,東都綠學,"1,277",110/12/14,31.36,46.59,64.67,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,350,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號七樓之１,東都綠學,"1,362",110/12/14,32.55,47.22,65.18,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,24.41,1.5,6.85坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十三樓之５,東都綠學,"1,316",110/12/14,31.94,46.59,64.67,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之９,東都綠學,"1,292",110/12/14,31.85,46.05,64.71,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,250,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十三樓之６,東都綠學,"1,084",110/12/14,36.16,35.23,64.24,,,十三層/十四層,住家用,土1 建1車1,2房2廳1衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,630,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十一樓之３,東都綠學,"1,279",110/12/14,31.76,45.38,64.98,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/9/27，讓渡金額:12,850,000元。預售屋、或土地及建物分件登記案件;",23.14,1.48,6.51坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號六樓之７,東都綠學,"1,429",110/12/14,35.54,45.67,65.00,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/26，讓渡金額:14,290,000元。預售屋、或土地及建物分件登記案件;",23.34,1.48,6.57坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之５,東都綠學,"1,299",110/12/14,31.75,46.18,64.66,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十一樓之１,東都綠學,"1,263",110/12/14,31.25,46.18,64.66,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,250,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十三樓之７,東都綠學,"1,430",110/12/14,35.84,45.67,65.00,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號八樓之１,東都綠學,"1,366",110/12/14,32.65,47.22,65.18,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:112/06/16，讓渡金額:13,720,000元。預售屋、或土地及建物分件登記案件;",24.41,1.5,6.85坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號八樓之３,東都綠學,"1,326",110/12/14,32.3,45.93,64.93,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.48,1.53,6.60坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號五樓之６,東都綠學,964,110/12/13,32.22,35.24,64.21,,,五層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十樓之６,東都綠學,982,110/12/13,32.73,35.24,64.21,,,十層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/09/16，讓渡金額:9820000元。預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號六樓之７,東都綠學,"1,335",110/12/13,31.15,47.54,65.16,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:112/05/16，讓渡金額:13250000元。預售屋、或土地及建物分件登記案件;,24.62,1.5,6.91坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號七樓之７,東都綠學,"1,328",110/12/13,31.23,47.54,65.16,,,七層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/03/11，讓渡金額:13280000元。預售屋、或土地及建物分件登記案件;,24.62,1.5,6.91坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十二樓之７,東都綠學,"1,337",110/12/13,31.34,47.54,65.16,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:112/12/13，讓渡金額:13420000元。預售屋、或土地及建物分件登記案件;,24.62,1.5,6.91坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十二樓之２,東都綠學,957,110/12/13,32.23,35.02,64.28,,,十二層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/05/02，讓渡金額:9,700,000元。預售屋、或土地及建物分件登記案件;",16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十樓之１,東都綠學,"1,320",110/12/13,32.05,46.18,64.66,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十二樓之１,東都綠學,"1,313",110/12/13,31.86,46.18,64.66,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號八樓之５,東都綠學,"1,432",110/12/13,35.74,45.69,64.96,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/11，讓渡金額:14,500,000元。預售屋、或土地及建物分件登記案件;",23.34,1.48,6.57坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十三樓之６,東都綠學,"1,069",110/12/13,36.19,35.21,64.27,,,十三層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.36,1.2,4.69坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號九樓之６,東都綠學,"1,464",110/12/13,35.36,46.41,64.69,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,168,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,680,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十一樓之７,東都綠學,"1,061",110/12/13,35.4,35.13,63.92,,,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.21,1.26,4.66坪,坡道平面,"1,630,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號八樓之２,東都綠學,974,110/12/13,32.64,35.07,64.16,,,八層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,16.24,1.2,4.63坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號五樓之７,東都綠學,"1,326",110/12/13,31.05,47.54,65.16,,,五層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,24.62,1.5,6.91坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十三樓之７,東都綠學,"1,341",110/12/13,31.44,47.54,65.16,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,24.62,1.5,6.91坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十樓之５,東都綠學,"1,309",110/12/13,32.05,46.59,64.67,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.55,1.59,6.63坪,坡道平面,"1,420,000元",10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號八樓之３,東都綠學,"1,282",110/12/13,31.84,45.38,64.98,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/9/23，讓渡金額12870000預售屋、或土地及建物分件登記案件;,23.14,1.48,6.51坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十一樓之６,東都綠學,"1,452",110/12/13,35.17,46.41,64.69,,,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,630,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號九樓之７,東都綠學,"1,341",110/12/13,31.44,47.54,65.16,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:112/06/29，讓渡金額:13430000元。預售屋、或土地及建物分件登記案件;,24.62,1.5,6.91坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十四樓之６,東都綠學,"1,069",110/12/13,35.77,35.23,64.24,,,十四層/十四層,住家用,土1 建1車1,2房2廳1衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/09/06，讓渡金額:10,750,000元。預售屋、或土地及建物分件登記案件;",16.36,1.2,4.69坪,坡道平面,"1,580,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號八樓之７,東都綠學,"1,895",110/12/13,34.94,64.72,65.93,,,八層/十四層,住家用,土1 建1車2,4房2廳2衛,316,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/10/09，讓渡金額:19,050,000元。 車位未各別計算價格預售屋、或土地及建物分件登記案件;",29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號八樓之７,東都綠學,"1,342",110/12/13,31.34,48.38,65.16,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期：113/09/26，讓渡金額13,420,000。預售屋、或土地及建物分件登記案件;",24.62,1.5,6.91坪,坡道平面,"1,580,000元",10.60坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十樓之９,東都綠學,"1,438",110/12/13,35.47,46.06,64.69,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.71,1.59,6.69坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十樓之５,東都綠學,"1,449",110/12/13,35.94,45.69,64.96,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,讓渡日期:113/10/11.讓渡金額14560000預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號八樓之７,東都綠學,"1,416",110/12/13,35.76,45.67,65.00,,,八層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,預售屋、或土地及建物分件登記案件;,23.34,1.48,6.57坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之７,東都綠學,"1,899",110/12/13,35.02,64.72,65.93,,,九層/十四層,住家用,土1 建1車2,4房2廳2衛,316,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:113/10/09，讓渡金額:19,090,000元。 車位價格無法拆分預售屋、或土地及建物分件登記案件;",29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十二樓之９,東都綠學,"1,450",110/12/13,35.25,46.41,64.69,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期：114/1/3，讓渡金額13,500,000預售屋、或土地及建物分件登記案件;",23.71,1.59,6.69坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十三樓之３,東都綠學,"1,715",110/12/13,31.55,64.49,65.88,,,十三層/十四層,住家用,土1 建1車2,4房2廳2衛,296,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分預售屋、或土地及建物分件登記案件;,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號八樓之５,東都綠學,"1,900",110/12/13,34.94,64.71,65.95,,,八層/十四層,住家用,土1 建1車2,4房2廳2衛,321,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分預售屋、或土地及建物分件登記案件;,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十二樓之３,東都綠學,"1,287",110/12/13,31.84,45.38,64.98,,,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,"讓渡日期:112/03/15，讓渡金額:14,580,000元。預售屋、或土地及建物分件登記案件;",23.14,1.48,6.51坪,坡道平面,"1,530,000元",9.76坪,地下二樓
